product_id,product_category_name
P16469,auto
P1568,baby
P14621,toys
P27525,home_construction
P26964,cool_stuff
P26646,health_beauty
P11192,sports_leisure
P5101,watches_gifts
P30874,health_beauty
P7202,sports_leisure
P28985,baby
P1881,computers_accessories
P30942,health_beauty
P14361,bed_bath_table
P23727,garden_tools
P25861,baby
P6632,home_appliances_2
P5668,consoles_games
P16890,bed_bath_table
P19947,telephony
P15495,garden_tools
P57,watches_gifts
P26231,baby
P15813,bed_bath_table
P11558,kitchen_dining_laundry_garden_furniture
P28898,housewares
P9122,auto
P28096,telephony
P7840,fashion_bags_accessories
P10912,fashion_bags_accessories
P6480,watches_gifts
P15847,bed_bath_table
P5514,perfumery
P2417,bed_bath_table
P19470,housewares
P20885,furniture_decor
P5666,bed_bath_table
P20082,bed_bath_table
P28711,small_appliances_home_oven_and_coffee
P25605,construction_tools_construction
P10474,furniture_decor
P15509,furniture_decor
P9291,construction_tools_construction
P16326,fashion_bags_accessories
P2301,watches_gifts
P12256,telephony
P3609,perfumery
P8344,perfumery
P23435,fashion_bags_accessories
P9042,telephony
P12167,computers_accessories
P3953,sports_leisure
P4314,watches_gifts
P9544,housewares
P14211,sports_leisure
P6197,perfumery
P17726,watches_gifts
P11312,sports_leisure
P16514,auto
P13489,sports_leisure
P7634,sports_leisure
P9909,computers_accessories
P29833,telephony
P14000,health_beauty
P19883,furniture_decor
P20370,computers_accessories
P3089,furniture_decor
P3486,baby
P19223,auto
P31535,computers_accessories
P402,books_general_interest
P10838,books_general_interest
P21404,pet_shop
P5865,books_general_interest
P12614,furniture_decor
P14957,home_appliances_2
P27241,baby
P844,sports_leisure
P26917,bed_bath_table
P18713,housewares
P26156,small_appliances
P16774,electronics
P6968,electronics
P10489,bed_bath_table
P24162,health_beauty
P17989,air_conditioning
P24717,garden_tools
P24102,baby
P206,perfumery
P7109,home_construction
P9168,home_appliances
P30008,baby
P9633,computers_accessories
P11963,auto
P17081,small_appliances
P29580,bed_bath_table
P26091,health_beauty
P2884,electronics
P3506,watches_gifts
P14732,perfumery
P24191,garden_tools
P24546,sports_leisure
P30018,sports_leisure
P7990,signaling_and_security
P31517,housewares
P6540,housewares
P4899,watches_gifts
P24992,watches_gifts
P3449,fashion_male_clothing
P19572,computers_accessories
P8891,fashion_bags_accessories
P15030,sports_leisure
P24638,housewares
P20905,garden_tools
P11518,garden_tools
P8897,auto
P8105,sports_leisure
P4735,health_beauty
P26444,office_furniture
P7967,computers_accessories
P13169,toys
P16925,health_beauty
P13024,telephony
P13836,housewares
P12640,bed_bath_table
P17701,bed_bath_table
P12434,furniture_decor
P13365,housewares
P8674,telephony
P23661,bed_bath_table
P30751,computers_accessories
P15236,telephony
P2491,garden_tools
P17164,watches_gifts
P20829,perfumery
P26378,air_conditioning
P1544,housewares
P31087,health_beauty
P5471,bed_bath_table
P27080,toys
P21459,housewares
P7904,auto
P22624,sports_leisure
P6241,bed_bath_table
P15316,perfumery
P14045,toys
P31539,toys
P16629,fashion_bags_accessories
P29857,sports_leisure
P11057,bed_bath_table
P4404,auto
P21463,furniture_decor
P21360,watches_gifts
P30614,furniture_decor
P12043,perfumery
P6749,home_appliances_2
P6846,health_beauty
P26186,auto
P21252,fashion_underwear_beach
P22931,cool_stuff
P319,pet_shop
P5823,pet_shop
P18796,home_construction
P8647,health_beauty
P1169,telephony
P24237,sports_leisure
P11503,computers_accessories
P29022,watches_gifts
P4115,furniture_decor
P3982,luggage_accessories
P26442,consoles_games
P8713,bed_bath_table
P21023,cool_stuff
P2234,health_beauty
P30218,pet_shop
P769,flowers
P27706,fixed_telephony
P29662,toys
P6818,health_beauty
P28767,bed_bath_table
P18859,telephony
P2516,luggage_accessories
P28909,watches_gifts
P26796,musical_instruments
P18159,bed_bath_table
P1419,electronics
P7058,bed_bath_table
P4470,bed_bath_table
P2354,health_beauty
P14655,health_beauty
P709,toys
P24790,housewares
P13111,computers_accessories
P27126,fashion_bags_accessories
P30048,kitchen_dining_laundry_garden_furniture
P7635,furniture_decor
P23809,auto
P29674,computers_accessories
P744,furniture_decor
P10409,fashion_bags_accessories
P13390,computers_accessories
P18014,construction_tools_construction
P27204,cool_stuff
P12947,sports_leisure
P15973,pet_shop
P11459,food
P16598,toys
P6996,sports_leisure
P21650,luggage_accessories
P9458,garden_tools
P12070,auto
P9033,housewares
P4412,fashion_bags_accessories
P10482,housewares
P27641,auto
P24171,pet_shop
P24053,consoles_games
P2546,pet_shop
P30467,sports_leisure
P8195,luggage_accessories
P6606,health_beauty
P31268,sports_leisure
P10559,arts_and_craftmanship
P9339,garden_tools
P20653,watches_gifts
P26532,health_beauty
P13421,books_general_interest
P17732,computers_accessories
P30055,stationery
P3787,stationery
P2895,health_beauty
P27570,home_construction
P8824,sports_leisure
P31000,construction_tools_safety
P28502,electronics
P20673,housewares
P765,housewares
P11074,housewares
P12520,housewares
P4622,housewares
P20629,housewares
P21073,health_beauty
P27961,bed_bath_table
P12101,cool_stuff
P13009,sports_leisure
P156,fashion_shoes
P12790,garden_tools
P11592,furniture_living_room
P24591,fashion_bags_accessories
P9417,fashion_bags_accessories
P3017,construction_tools_lights
P29160,bed_bath_table
P13976,furniture_decor
P19772,auto
P18562,auto
P13130,fashion_bags_accessories
P25177,garden_tools
P1941,health_beauty
P29859,housewares
P24589,electronics
P10327,auto
P30924,sports_leisure
P27007,computers_accessories
P27166,bed_bath_table
P684,auto
P13542,consoles_games
P5522,pet_shop
P20484,art
P18952,auto
P14538,perfumery
P29350,housewares
P25571,garden_tools
P1932,bed_bath_table
P27574,signaling_and_security
P16428,bed_bath_table
P22604,health_beauty
P31446,furniture_decor
P5776,health_beauty
P14643,sports_leisure
P23700,furniture_decor
P12347,housewares
P27130,auto
P10764,stationery
P30249,toys
P28686,housewares
P7500,stationery
P27438,watches_gifts
P27495,bed_bath_table
P3551,air_conditioning
P1760,sports_leisure
P9596,housewares
P26164,cool_stuff
P28706,office_furniture
P21229,toys
P28228,health_beauty
P26972,computers_accessories
P25440,auto
P336,computers_accessories
P13358,furniture_decor
P4200,auto
P14254,kitchen_dining_laundry_garden_furniture
P2862,bed_bath_table
P28358,computers_accessories
P25596,auto
P4767,baby
P2695,watches_gifts
P20877,watches_gifts
P20340,computers_accessories
P26542,health_beauty
P4635,baby
P15941,computers_accessories
P17923,housewares
P30733,pet_shop
P21719,baby
P18317,auto
P25649,cool_stuff
P6378,computers_accessories
P260,computers_accessories
P2339,cool_stuff
P26514,kitchen_dining_laundry_garden_furniture
P28215,auto
P28856,health_beauty
P11255,furniture_decor
P26569,furniture_decor
P8873,housewares
P27379,food_drink
P7504,bed_bath_table
P3253,health_beauty
P10859,home_confort
P19488,watches_gifts
P3419,auto
P30371,telephony
P10456,furniture_decor
P2120,sports_leisure
P11259,health_beauty
P20363,bed_bath_table
P19424,housewares
P8669,sports_leisure
P26559,bed_bath_table
P5197,furniture_decor
P22555,baby
P4164,watches_gifts
P24610,telephony
P26314,sports_leisure
P1879,furniture_decor
P8182,toys
P11715,bed_bath_table
P27125,health_beauty
P31178,health_beauty
P15635,watches_gifts
P30645,health_beauty
P18132,musical_instruments
P2624,watches_gifts
P885,telephony
P17268,fashion_bags_accessories
P1298,furniture_decor
P29672,furniture_decor
P19878,sports_leisure
P19073,toys
P2410,fixed_telephony
P13400,sports_leisure
P26455,watches_gifts
P3830,christmas_supplies
P8278,sports_leisure
P1725,bed_bath_table
P30890,telephony
P6586,baby
P6311,health_beauty
P2626,stationery
P15651,furniture_decor
P2212,fashion_bags_accessories
P14807,perfumery
P24479,furniture_decor
P26746,health_beauty
P22702,furniture_decor
P6720,sports_leisure
P14161,bed_bath_table
P28670,bed_bath_table
P6175,home_appliances
P24874,baby
P21400,toys
P30169,perfumery
P10898,perfumery
P19196,bed_bath_table
P29046,books_general_interest
P1706,telephony
P12939,computers_accessories
P26544,sports_leisure
P27767,health_beauty
P12653,sports_leisure
P30469,perfumery
P11356,furniture_decor
P20404,computers_accessories
P1956,perfumery
P31130,bed_bath_table
P27833,home_confort
P27841,baby
P4892,bed_bath_table
P11497,auto
P24653,garden_tools
P10170,health_beauty
P27406,health_beauty
P22185,computers_accessories
P10984,health_beauty
P7648,bed_bath_table
P29476,fashion_bags_accessories
P1087,furniture_decor
P29337,auto
P10579,computers_accessories
P30399,industry_commerce_and_business
P16028,bed_bath_table
P20253,health_beauty
P2760,books_technical
P6137,stationery
P8576,cool_stuff
P29268,cool_stuff
P431,garden_tools
P14612,health_beauty
P30510,pet_shop
P5564,furniture_living_room
P23364,furniture_decor
P28452,toys
P1150,health_beauty
P23468,sports_leisure
P23775,bed_bath_table
P29234,auto
P178,auto
P10079,home_confort
P4049,telephony
P496,sports_leisure
P17667,health_beauty
P19669,sports_leisure
P8588,telephony
P29173,toys
P21292,telephony
P29726,agro_industry_and_commerce
P10187,fixed_telephony
P27967,sports_leisure
P24914,health_beauty
P15392,watches_gifts
P15804,housewares
P12198,housewares
P13904,toys
P15060,auto
P22496,sports_leisure
P1260,health_beauty
P15071,furniture_decor
P18319,furniture_decor
P17707,health_beauty
P6550,housewares
P5005,kitchen_dining_laundry_garden_furniture
P2849,perfumery
P12254,furniture_decor
P30394,construction_tools_construction
P8612,health_beauty
P3987,garden_tools
P17418,auto
P1385,sports_leisure
P14674,housewares
P28800,computers_accessories
P25239,sports_leisure
P30449,garden_tools
P6908,baby
P13912,housewares
P23198,computers_accessories
P25229,computers_accessories
P12631,perfumery
P31573,small_appliances
P4603,construction_tools_construction
P16246,stationery
P21912,christmas_supplies
P5307,health_beauty
P14468,sports_leisure
P2382,bed_bath_table
P19829,furniture_decor
P19325,auto
P4294,housewares
P1714,home_construction
P6641,sports_leisure
P26910,computers_accessories
P8009,home_construction
P18892,sports_leisure
P23986,bed_bath_table
P27970,computers_accessories
P20720,sports_leisure
P12578,watches_gifts
P8607,housewares
P24671,housewares
P15129,watches_gifts
P13196,watches_gifts
P16465,auto
P4993,pet_shop
P20886,sports_leisure
P9281,food_drink
P920,watches_gifts
P29296,home_confort
P27933,housewares
P16243,sports_leisure
P12528,home_construction
P4474,home_construction
P2567,furniture_decor
P2593,toys
P374,furniture_decor
P24131,sports_leisure
P9343,housewares
P1634,computers_accessories
P20094,computers_accessories
P22954,watches_gifts
P11917,computers_accessories
P23696,computers_accessories
P31002,telephony
P22947,health_beauty
P6694,housewares
P17888,furniture_living_room
P16935,musical_instruments
P17791,auto
P599,bed_bath_table
P20595,health_beauty
P15633,bed_bath_table
P11749,bed_bath_table
P31135,housewares
P8822,stationery
P4835,auto
P13638,industry_commerce_and_business
P7740,bed_bath_table
P14022,bed_bath_table
P22963,bed_bath_table
P15758,stationery
P21538,sports_leisure
P6035,telephony
P20458,furniture_decor
P9236,perfumery
P26662,furniture_decor
P13647,luggage_accessories
P13093,furniture_decor
P23184,health_beauty
P2658,sports_leisure
P24023,home_construction
P733,home_construction
P912,watches_gifts
P27535,auto
P27725,home_appliances
P13720,sports_leisure
P31374,housewares
P4261,home_construction
P19333,computers_accessories
P31626,sports_leisure
P15646,watches_gifts
P11292,auto
P22859,housewares
P12760,telephony
P19855,bed_bath_table
P16308,housewares
P5928,watches_gifts
P9374,baby
P30968,computers_accessories
P5959,kitchen_dining_laundry_garden_furniture
P15648,housewares
P26148,fashion_bags_accessories
P4908,fashion_bags_accessories
P7216,toys
P6513,furniture_decor
P29761,fashion_shoes
P13626,furniture_decor
P15969,furniture_decor
P16525,baby
P18010,housewares
P25795,signaling_and_security
P13112,baby
P17191,luggage_accessories
P23641,pet_shop
P5829,auto
P5691,perfumery
P19863,housewares
P1321,fashion_childrens_clothes
P1424,watches_gifts
P24260,construction_tools_construction
P30071,housewares
P28060,housewares
P22694,auto
P19866,consoles_games
P27043,home_appliances
P30661,baby
P3649,construction_tools_construction
P15165,bed_bath_table
P814,furniture_decor
P27761,furniture_decor
P3299,fashion_bags_accessories
P3259,musical_instruments
P20560,books_technical
P4781,baby
P16673,fashion_bags_accessories
P1235,luggage_accessories
P15353,pet_shop
P5434,baby
P2934,health_beauty
P27041,bed_bath_table
P10158,bed_bath_table
P2487,bed_bath_table
P3616,housewares
P11555,health_beauty
P25038,telephony
P15405,computers_accessories
P5484,bed_bath_table
P20562,health_beauty
P16661,perfumery
P19395,bed_bath_table
P11045,luggage_accessories
P25938,fashion_bags_accessories
P29286,bed_bath_table
P17489,watches_gifts
P10503,auto
P968,bed_bath_table
P29852,bed_bath_table
P10814,bed_bath_table
P3546,luggage_accessories
P9986,housewares
P21796,baby
P24641,furniture_decor
P26518,fashion_shoes
P16182,sports_leisure
P5132,air_conditioning
P15570,watches_gifts
P4035,furniture_decor
P28683,pet_shop
P25003,furniture_decor
P4738,bed_bath_table
P25119,furniture_decor
P30786,pet_shop
P30648,bed_bath_table
P10504,sports_leisure
P28652,computers_accessories
P17642,furniture_decor
P31392,housewares
P10108,bed_bath_table
P11630,baby
P2970,housewares
P8426,arts_and_craftmanship
P24786,books_general_interest
P16170,books_technical
P7735,furniture_decor
P4444,bed_bath_table
P26892,baby
P12455,housewares
P16373,housewares
P25077,furniture_decor
P3126,furniture_decor
P27621,sports_leisure
P12214,construction_tools_construction
P11499,sports_leisure
P15663,home_confort
P6699,furniture_decor
P5867,bed_bath_table
P28432,furniture_decor
P11802,health_beauty
P25536,telephony
P27744,health_beauty
P11170,computers_accessories
P26015,pet_shop
P6409,telephony
P21087,furniture_decor
P21215,watches_gifts
P25325,housewares
P43,construction_tools_safety
P280,bed_bath_table
P2060,bed_bath_table
P10191,auto
P5297,housewares
P407,housewares
P30562,cine_photo
P31078,telephony
P18363,telephony
P21881,garden_tools
P28123,computers_accessories
P25243,books_technical
P25893,health_beauty
P4055,fashion_bags_accessories
P8904,fashion_bags_accessories
P28946,perfumery
P27852,furniture_decor
P18283,auto
P21750,housewares
P5247,sports_leisure
P6969,home_appliances
P28687,bed_bath_table
P18544,office_furniture
P29789,air_conditioning
P1243,perfumery
P6061,luggage_accessories
P10836,bed_bath_table
P15739,housewares
P21370,furniture_decor
P9781,pet_shop
P3933,small_appliances
P7859,baby
P26150,bed_bath_table
P29122,baby
P21515,sports_leisure
P6735,health_beauty
P21264,fashion_bags_accessories
P25261,sports_leisure
P6112,books_general_interest
P28380,industry_commerce_and_business
P21787,sports_leisure
P8937,agro_industry_and_commerce
P22397,toys
P23172,furniture_decor
P31414,furniture_living_room
P21452,bed_bath_table
P12517,bed_bath_table
P6999,housewares
P19959,baby
P17918,baby
P26234,auto
P2368,furniture_decor
P24028,stationery
P22959,watches_gifts
P17950,telephony
P28571,sports_leisure
P3670,small_appliances
P20668,watches_gifts
P26582,sports_leisure
P23301,furniture_decor
P5647,stationery
P6685,furniture_decor
P3907,bed_bath_table
P18314,computers_accessories
P13852,home_appliances
P4057,bed_bath_table
P31184,bed_bath_table
P22969,housewares
P3825,health_beauty
P2267,watches_gifts
P27865,small_appliances
P26748,cool_stuff
P4212,furniture_decor
P2859,health_beauty
P3646,toys
P7587,health_beauty
P29098,sports_leisure
P23503,small_appliances
P7845,sports_leisure
P17602,watches_gifts
P22619,fashion_bags_accessories
P21451,health_beauty
P436,small_appliances
P18697,fashion_bags_accessories
P15942,stationery
P29435,construction_tools_construction
P15340,sports_leisure
P10688,home_appliances_2
P29549,consoles_games
P3070,fashion_bags_accessories
P25078,computers_accessories
P2063,luggage_accessories
P19433,pet_shop
P13339,furniture_decor
P1698,furniture_decor
P18306,health_beauty
P24875,toys
P16698,fashion_bags_accessories
P25873,sports_leisure
P8329,housewares
P27321,housewares
P9067,sports_leisure
P13363,auto
P11922,small_appliances
P26555,health_beauty
P21559,construction_tools_safety
P15881,furniture_decor
P27898,sports_leisure
P26066,sports_leisure
P1233,cool_stuff
P4187,home_construction
P13406,construction_tools_construction
P6376,home_appliances
P9156,auto
P28377,auto
P15489,auto
P15975,telephony
P15718,housewares
P3187,furniture_decor
P5850,housewares
P21960,furniture_decor
P31094,housewares
P23372,housewares
P19907,pet_shop
P15212,furniture_decor
P11843,sports_leisure
P12601,auto
P20687,housewares
P15234,stationery
P22066,computers_accessories
P31224,watches_gifts
P22357,toys
P29526,food_drink
P19781,garden_tools
P14192,cool_stuff
P27542,bed_bath_table
P3708,garden_tools
P3767,stationery
P1688,bed_bath_table
P8618,toys
P21477,bed_bath_table
P7568,auto
P19870,furniture_decor
P24652,auto
P18701,garden_tools
P3392,furniture_decor
P14723,computers_accessories
P8758,garden_tools
P3846,auto
P9503,sports_leisure
P10638,pet_shop
P1012,fashion_bags_accessories
P10596,perfumery
P19144,health_beauty
P21068,fashion_shoes
P19672,fashion_shoes
P24905,computers_accessories
P6150,fashion_bags_accessories
P19649,furniture_decor
P28892,watches_gifts
P7007,toys
P13450,air_conditioning
P21072,luggage_accessories
P31398,computers_accessories
P21003,health_beauty
P21341,baby
P31431,fashion_bags_accessories
P5939,garden_tools
P7078,sports_leisure
P21889,perfumery
P30799,housewares
P25611,watches_gifts
P18021,computers_accessories
P9929,housewares
P26526,sports_leisure
P23070,furniture_decor
P21037,furniture_decor
P8334,garden_tools
P18656,telephony
P15171,fixed_telephony
P13950,toys
P20580,bed_bath_table
P6078,computers_accessories
P16990,health_beauty
P19366,electronics
P8583,toys
P29818,sports_leisure
P15750,housewares
P17834,auto
P13499,auto
P26990,sports_leisure
P19807,cool_stuff
P15964,auto
P30595,furniture_decor
P12711,furniture_decor
P23886,furniture_decor
P7773,cool_stuff
P1515,food
P4239,furniture_decor
P21347,furniture_decor
P5221,furniture_decor
P8045,perfumery
P2565,health_beauty
P11132,stationery
P13367,watches_gifts
P10444,health_beauty
P16992,home_confort
P24660,bed_bath_table
P30272,sports_leisure
P30113,stationery
P26886,baby
P5877,sports_leisure
P31491,health_beauty
P13399,housewares
P20912,furniture_decor
P20288,sports_leisure
P24410,furniture_decor
P18431,bed_bath_table
P13333,watches_gifts
P179,sports_leisure
P9903,furniture_decor
P3785,auto
P11532,health_beauty
P16250,sports_leisure
P13524,furniture_decor
P795,fashion_bags_accessories
P14344,cool_stuff
P23302,home_construction
P2741,baby
P2767,fashion_bags_accessories
P31172,bed_bath_table
P1931,computers_accessories
P20462,housewares
P14483,computers_accessories
P24861,home_appliances
P30300,housewares
P20078,pet_shop
P27921,computers_accessories
P11348,health_beauty
P10639,computers_accessories
P3180,sports_leisure
P28355,toys
P2079,watches_gifts
P27357,sports_leisure
P7032,bed_bath_table
P10780,sports_leisure
P19868,health_beauty
P28226,computers_accessories
P21748,telephony
P29865,air_conditioning
P6048,cool_stuff
P19131,perfumery
P30849,computers_accessories
P13048,watches_gifts
P25335,sports_leisure
P1311,sports_leisure
P26674,auto
P23337,fashion_bags_accessories
P6316,kitchen_dining_laundry_garden_furniture
P24896,auto
P20578,auto
P20539,bed_bath_table
P4234,watches_gifts
P10300,health_beauty
P18090,home_appliances_2
P4175,fashion_bags_accessories
P4231,pet_shop
P29669,sports_leisure
P1188,watches_gifts
P24399,bed_bath_table
P25740,fashion_shoes
P12382,sports_leisure
P911,furniture_decor
P28569,garden_tools
P20958,fashion_bags_accessories
P6849,food
P10418,housewares
P22253,telephony
P17700,bed_bath_table
P6834,auto
P31557,drinks
P23611,housewares
P7267,baby
P21394,computers_accessories
P4350,garden_tools
P19671,perfumery
P19685,housewares
P31386,housewares
P1899,fashion_bags_accessories
P29141,furniture_decor
P14071,party_supplies
P24295,housewares
P24489,air_conditioning
P17121,housewares
P12974,sports_leisure
P29241,auto
P1200,perfumery
P18225,furniture_decor
P1262,auto
P28610,furniture_decor
P6704,auto
P3549,toys
P9058,auto
P31351,christmas_supplies
P5337,sports_leisure
P23385,health_beauty
P4638,sports_leisure
P29885,small_appliances
P19498,housewares
P27065,luggage_accessories
P14507,health_beauty
P24542,computers_accessories
P29718,sports_leisure
P27979,health_beauty
P3911,fashion_bags_accessories
P29525,fashion_bags_accessories
P301,electronics
P26050,housewares
P15641,telephony
P26457,sports_leisure
P1492,stationery
P27765,flowers
P30002,perfumery
P6837,housewares
P24583,stationery
P723,bed_bath_table
P24498,auto
P20821,bed_bath_table
P27483,art
P17932,fashion_bags_accessories
P21806,auto
P20229,auto
P24958,sports_leisure
P21536,furniture_decor
P30045,dvds_blu_ray
P12892,sports_leisure
P24900,health_beauty
P27211,sports_leisure
P13224,auto
P8956,sports_leisure
P6027,baby
P8682,sports_leisure
P20541,sports_leisure
P29871,furniture_decor
P16899,housewares
P1284,toys
P16154,bed_bath_table
P26449,sports_leisure
P4142,construction_tools_construction
P21164,consoles_games
P14716,books_technical
P10467,health_beauty
P29392,pet_shop
P10837,fashion_bags_accessories
P9662,luggage_accessories
P28797,small_appliances
P22297,sports_leisure
P26021,furniture_living_room
P231,luggage_accessories
P1880,pet_shop
P10257,air_conditioning
P8345,garden_tools
P25355,garden_tools
P5678,computers_accessories
P1950,fashion_bags_accessories
P11364,perfumery
P2847,baby
P23356,fashion_bags_accessories
P12812,construction_tools_construction
P25963,health_beauty
P5550,telephony
P19895,fashion_bags_accessories
P25419,furniture_decor
P17737,pet_shop
P16600,garden_tools
P5657,cool_stuff
P18838,garden_tools
P10413,bed_bath_table
P3249,housewares
P11333,computers_accessories
P7338,computers_accessories
P7425,bed_bath_table
P8290,auto
P368,auto
P11083,sports_leisure
P23962,health_beauty
P24062,sports_leisure
P24331,computers_accessories
P13535,auto
P7115,auto
P20211,housewares
P31115,auto
P19184,housewares
P26598,furniture_decor
P5255,consoles_games
P5607,auto
P905,fashion_bags_accessories
P19212,watches_gifts
P10653,books_technical
P15026,furniture_decor
P19238,home_appliances
P15167,stationery
P29608,stationery
P23505,health_beauty
P1223,computers_accessories
P13122,furniture_decor
P7190,computers_accessories
P23185,drinks
P22934,sports_leisure
P29431,cool_stuff
P22043,telephony
P19412,watches_gifts
P29242,sports_leisure
P15970,sports_leisure
P29913,bed_bath_table
P26683,watches_gifts
P1594,home_appliances
P31269,toys
P5386,housewares
P22573,sports_leisure
P13264,health_beauty
P27881,electronics
P31192,furniture_decor
P23050,watches_gifts
P9536,watches_gifts
P23517,computers_accessories
P11808,computers_accessories
P24031,sports_leisure
P10690,watches_gifts
P12521,furniture_decor
P7087,watches_gifts
P27853,electronics
P12806,musical_instruments
P29230,fashion_bags_accessories
P30805,toys
P26834,fixed_telephony
P22535,telephony
P13838,computers_accessories
P25700,bed_bath_table
P2314,auto
P19492,home_appliances_2
P10025,furniture_decor
P22281,construction_tools_construction
P8234,garden_tools
P1741,sports_leisure
P11047,garden_tools
P6844,garden_tools
P15544,furniture_decor
P4065,perfumery
P25368,sports_leisure
P21917,furniture_decor
P6433,pet_shop
P21028,health_beauty
P278,furniture_decor
P15673,furniture_decor
P2628,home_appliances
P6713,telephony
P17558,health_beauty
P31005,health_beauty
P22290,toys
P8592,pet_shop
P9658,sports_leisure
P20908,computers_accessories
P14491,books_general_interest
P29282,books_general_interest
P29940,books_general_interest
P25640,furniture_decor
P2568,toys
P22236,cool_stuff
P21639,furniture_decor
P17157,home_confort
P103,computers_accessories
P20924,sports_leisure
P8541,costruction_tools_garden
P9305,bed_bath_table
P17482,bed_bath_table
P24623,watches_gifts
P14700,bed_bath_table
P12260,furniture_decor
P16508,fashion_bags_accessories
P414,sports_leisure
P14791,telephony
P17395,bed_bath_table
P23454,sports_leisure
P9245,computers_accessories
P5982,fashion_underwear_beach
P5503,toys
P4831,furniture_decor
P19077,bed_bath_table
P6960,auto
P10390,perfumery
P7230,toys
P19953,toys
P11373,toys
P15429,fashion_bags_accessories
P18104,furniture_decor
P1672,bed_bath_table
P19296,stationery
P22417,furniture_decor
P27361,health_beauty
P12564,books_technical
P19080,sports_leisure
P8829,health_beauty
P28093,housewares
P22847,air_conditioning
P24419,furniture_decor
P16399,pet_shop
P23723,musical_instruments
P22906,watches_gifts
P5789,housewares
P26065,signaling_and_security
P6054,signaling_and_security
P528,bed_bath_table
P25895,bed_bath_table
P25837,perfumery
P1099,furniture_decor
P31313,luggage_accessories
P21179,furniture_decor
P22509,garden_tools
P17414,housewares
P22186,construction_tools_construction
P29958,toys
P29177,telephony
P4756,sports_leisure
P25236,home_appliances
P29384,auto
P8183,food_drink
P14901,auto
P9518,computers_accessories
P12511,stationery
P15892,auto
P30945,sports_leisure
P9387,bed_bath_table
P7211,furniture_decor
P16658,fashion_bags_accessories
P12295,computers_accessories
P5755,housewares
P24970,bed_bath_table
P9087,health_beauty
P25208,housewares
P19653,watches_gifts
P27670,health_beauty
P4013,telephony
P12672,watches_gifts
P4757,furniture_decor
P31113,construction_tools_lights
P21654,health_beauty
P18591,sports_leisure
P1350,signaling_and_security
P15216,bed_bath_table
P29808,construction_tools_construction
P9322,baby
P16417,bed_bath_table
P21645,office_furniture
P24458,bed_bath_table
P4428,musical_instruments
P20075,computers_accessories
P15623,cool_stuff
P15239,computers_accessories
P5721,furniture_decor
P27518,bed_bath_table
P16226,bed_bath_table
P14274,sports_leisure
P2290,housewares
P3937,costruction_tools_garden
P25213,home_appliances_2
P1342,bed_bath_table
P23460,housewares
P8497,computers_accessories
P15821,computers_accessories
P7641,watches_gifts
P15733,watches_gifts
P10654,construction_tools_construction
P31458,garden_tools
P25714,sports_leisure
P6895,consoles_games
P9280,computers_accessories
P18779,sports_leisure
P19885,housewares
P24328,toys
P28343,furniture_decor
P14566,stationery
P14506,bed_bath_table
P24096,garden_tools
P13398,sports_leisure
P24963,bed_bath_table
P4353,housewares
P17969,sports_leisure
P14208,fashion_bags_accessories
P19534,bed_bath_table
P4197,small_appliances
P21785,baby
P10706,furniture_decor
P4817,furniture_decor
P15878,sports_leisure
P3191,home_appliances
P25852,sports_leisure
P28847,computers_accessories
P31442,computers_accessories
P21598,signaling_and_security
P19915,home_appliances
P7145,auto
P17070,furniture_decor
P5778,fashion_bags_accessories
P17728,health_beauty
P13651,bed_bath_table
P22878,furniture_decor
P2141,computers_accessories
P6673,consoles_games
P15459,cool_stuff
P1065,construction_tools_construction
P3217,portable_kitchen_and_food_preparers
P5577,musical_instruments
P28593,luggage_accessories
P8093,auto
P11801,garden_tools
P4680,pet_shop
P23735,fashion_bags_accessories
P15578,furniture_decor
P12289,computers_accessories
P21575,toys
P18569,costruction_tools_garden
P12025,furniture_decor
P19514,baby
P14834,bed_bath_table
P20365,art
P8176,health_beauty
P29523,sports_leisure
P1431,home_appliances
P17518,computers_accessories
P22317,stationery
P30889,fashion_bags_accessories
P9243,cine_photo
P27143,computers_accessories
P19454,health_beauty
P6979,auto
P28147,furniture_decor
P13050,bed_bath_table
P1177,bed_bath_table
P21578,health_beauty
P12703,cool_stuff
P15541,health_beauty
P26874,bed_bath_table
P6477,bed_bath_table
P18959,auto
P18421,watches_gifts
P28349,signaling_and_security
P15411,auto
P8572,health_beauty
P20965,small_appliances
P2758,cine_photo
P6194,electronics
P19773,musical_instruments
P5,watches_gifts
P7744,pet_shop
P15920,housewares
P19249,sports_leisure
P8011,toys
P18845,housewares
P28924,housewares
P15605,pet_shop
P25565,pet_shop
P14830,furniture_decor
P19130,sports_leisure
P9919,bed_bath_table
P20926,watches_gifts
P18983,health_beauty
P31382,consoles_games
P12314,office_furniture
P5905,watches_gifts
P30199,auto
P13281,fashion_bags_accessories
P8971,sports_leisure
P25681,bed_bath_table
P9297,bed_bath_table
P11566,bed_bath_table
P17075,garden_tools
P12401,fashion_bags_accessories
P17459,housewares
P5805,watches_gifts
P20240,health_beauty
P18916,furniture_decor
P23664,furniture_decor
P29771,computers_accessories
P29050,watches_gifts
P18088,sports_leisure
P22169,pet_shop
P23409,perfumery
P11652,sports_leisure
P8526,housewares
P27686,telephony
P19620,telephony
P22566,telephony
P29676,auto
P29948,books_general_interest
P17605,books_general_interest
P17663,furniture_decor
P24735,signaling_and_security
P3802,furniture_decor
P23472,telephony
P4246,housewares
P8983,stationery
